state,occurrence_rate,total_duration_sec,n_bouts,mean_bout_duration_sec
state_0,0.19477874467691167,35.06666666666667,115,0.30492753623188407
state_1,0.1975560081466395,35.56666666666667,204,0.17434640522875816
state_2,0.6076652471764488,109.4,273,0.40073260073260075
