state,occurrence_rate,total_duration_sec,n_bouts,mean_bout_duration_sec
state_0,0.5288443702467075,95.03333333333333,104,0.9137820512820514
state_1,0.4711556297532925,84.66666666666667,104,0.8141025641025641
