,State_0,State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10,State_11
State_0,0.42780748663101603,0.18983957219251338,0.0,0.0,0.21657754010695188,0.0,0.0,0.02406417112299465,0.11764705882352941,0.0,0.0106951871657754,0.013368983957219251
State_1,0.08664259927797834,0.8664259927797834,0.0,0.0,0.0,0.0,0.0,0.0,0.0457280385078219,0.0,0.0,0.0012033694344163659
State_2,0.0,0.0,0.9727272727272728,0.02727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_3,0.0,0.0,0.014245014245014245,0.9344729344729344,0.0,0.019943019943019943,0.005698005698005698,0.0,0.002849002849002849,0.005698005698005698,0.0,0.017094017094017096
State_4,0.07778819119025304,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0009372071227741331,0.0037488284910965324,0.0,0.0018744142455482662,0.006560449859418931
State_5,0.0,0.0,0.0031545741324921135,0.03785488958990536,0.0,0.8990536277602523,0.022082018927444796,0.0,0.0,0.01892744479495268,0.0,0.01892744479495268
State_6,0.0,0.0,0.0,0.004576659038901602,0.0,0.018306636155606407,0.9359267734553776,0.009153318077803204,0.0,0.004576659038901602,0.004576659038901602,0.02288329519450801
State_7,0.020942408376963352,0.002617801047120419,0.0,0.0,0.007853403141361256,0.0,0.010471204188481676,0.9424083769633508,0.0,0.0,0.0,0.015706806282722512
State_8,0.09282700421940929,0.07383966244725738,0.0,0.0,0.012658227848101266,0.0,0.0,0.002109704641350211,0.7447257383966245,0.0,0.05907172995780591,0.014767932489451477
State_9,0.0,0.0,0.0,0.0020964360587002098,0.0,0.010482180293501049,0.006289308176100629,0.0,0.0,0.9790356394129979,0.0020964360587002098,0.0
State_10,0.01606425702811245,0.004016064257028112,0.0,0.0,0.008032128514056224,0.004016064257028112,0.004016064257028112,0.0,0.10843373493975904,0.0,0.8232931726907631,0.0321285140562249
State_11,0.014150943396226415,0.014150943396226415,0.0,0.009433962264150943,0.02358490566037736,0.05188679245283019,0.05188679245283019,0.0330188679245283,0.03773584905660377,0.0,0.0330188679245283,0.7311320754716981
