start_frame,end_frame,duration_sec,mean_score
0,1,0.03333333333333333,1.2492846250534058
59,60,0.03333333333333333,0.7643373012542725
69,70,0.03333333333333333,0.8688163161277771
75,76,0.03333333333333333,0.7716977596282959
79,80,0.03333333333333333,0.7562581300735474
176,177,0.03333333333333333,0.7419366836547852
200,204,0.13333333333333333,1.0453866720199585
421,429,0.26666666666666666,0.9750861525535583
588,589,0.03333333333333333,1.1268633604049683
695,696,0.03333333333333333,0.8083398938179016
731,735,0.13333333333333333,1.2439736127853394
811,814,0.1,1.1474074125289917
826,829,0.1,1.0885200500488281
831,833,0.06666666666666667,0.7942548990249634
845,847,0.06666666666666667,1.0562744140625
912,913,0.03333333333333333,0.9974348545074463
1067,1069,0.06666666666666667,1.6859625577926636
1081,1082,0.03333333333333333,0.8392733931541443
1083,1084,0.03333333333333333,0.7683132886886597
1085,1086,0.03333333333333333,0.8279897570610046
1106,1107,0.03333333333333333,0.7753919959068298
1115,1117,0.06666666666666667,0.9306545853614807
1119,1120,0.03333333333333333,0.8705668449401855
1179,1180,0.03333333333333333,0.7691048383712769
1200,1201,0.03333333333333333,0.8451753854751587
1229,1230,0.03333333333333333,0.7495794296264648
1254,1256,0.06666666666666667,0.9798339605331421
1260,1261,0.03333333333333333,0.8443288803100586
1267,1268,0.03333333333333333,0.8924468755722046
1291,1296,0.16666666666666666,1.2714684009552002
1452,1456,0.13333333333333333,1.3200384378433228
1506,1507,0.03333333333333333,0.7601277232170105
1553,1558,0.16666666666666666,1.3077104091644287
2005,2006,0.03333333333333333,0.775718629360199
2173,2174,0.03333333333333333,0.7555267810821533
2231,2233,0.06666666666666667,0.7846719026565552
2347,2348,0.03333333333333333,0.8162205219268799
2376,2378,0.06666666666666667,0.7869451642036438
2387,2388,0.03333333333333333,0.9066844582557678
2389,2390,0.03333333333333333,1.2108336687088013
2541,2542,0.03333333333333333,0.9186244606971741
2575,2577,0.06666666666666667,0.8195632696151733
2578,2580,0.06666666666666667,0.8723512887954712
2651,2655,0.13333333333333333,1.039275884628296
2667,2671,0.13333333333333333,0.9037363529205322
2762,2763,0.03333333333333333,0.960282564163208
2822,2823,0.03333333333333333,0.8175364136695862
2824,2825,0.03333333333333333,0.7447023391723633
3163,3165,0.06666666666666667,0.7784601449966431
3228,3230,0.06666666666666667,0.7919434309005737
3231,3232,0.03333333333333333,1.1228060722351074
3234,3235,0.03333333333333333,0.7774896621704102
3242,3245,0.1,0.8934757709503174
3453,3454,0.03333333333333333,0.8237020969390869
3455,3456,0.03333333333333333,0.7966970801353455
3458,3459,0.03333333333333333,0.8200265765190125
3462,3464,0.06666666666666667,0.911742091178894
3736,3738,0.06666666666666667,0.8490784168243408
4020,4021,0.03333333333333333,0.7562397122383118
4060,4061,0.03333333333333333,0.8794247508049011
4118,4119,0.03333333333333333,0.7830966711044312
4176,4177,0.03333333333333333,0.7557775378227234
4276,4277,0.03333333333333333,0.8555238246917725
4308,4312,0.13333333333333333,1.7866146564483643
4316,4322,0.2,1.7335392236709595
4324,4325,0.03333333333333333,0.8180565237998962
4333,4347,0.4666666666666667,1.9293032884597778
4350,4351,0.03333333333333333,0.8559228777885437
4352,4356,0.13333333333333333,1.1409947872161865
4443,4445,0.06666666666666667,1.0558748245239258
4457,4458,0.03333333333333333,0.7668155431747437
4472,4474,0.06666666666666667,1.1793584823608398
4538,4539,0.03333333333333333,0.9709891080856323
4549,4550,0.03333333333333333,0.9280115365982056
4699,4702,0.1,0.9033510088920593
4728,4729,0.03333333333333333,0.8113824725151062
4730,4731,0.03333333333333333,0.9208381772041321
4738,4739,0.03333333333333333,0.873753547668457
4972,4974,0.06666666666666667,1.0210072994232178
4975,4978,0.1,1.047177791595459
4979,4980,0.03333333333333333,0.735234797000885
4983,4995,0.4,1.067789912223816
4997,5005,0.26666666666666666,1.2897673845291138
5006,5015,0.3,1.2692703008651733
5016,5017,0.03333333333333333,0.7900325059890747
5027,5041,0.4666666666666667,1.557167649269104
5043,5047,0.13333333333333333,0.8554379940032959
5048,5055,0.23333333333333334,1.1330515146255493
5056,5059,0.1,1.03843355178833
5060,5062,0.06666666666666667,1.1115643978118896
5066,5068,0.06666666666666667,1.1083744764328003
5069,5071,0.06666666666666667,0.9677932262420654
5078,5080,0.06666666666666667,1.07781982421875
5086,5091,0.16666666666666666,1.2823193073272705
