start_frame,end_frame,duration_sec,mean_score
79,84,0.16666666666666666,1.5006545782089233
205,206,0.03333333333333333,0.7505289912223816
292,294,0.06666666666666667,0.7304386496543884
295,297,0.06666666666666667,0.8841984868049622
298,302,0.13333333333333333,0.7767468690872192
308,311,0.1,1.0393904447555542
322,323,0.03333333333333333,0.8079354166984558
350,351,0.03333333333333333,0.8934823870658875
392,394,0.06666666666666667,0.7095000743865967
402,404,0.06666666666666667,1.0588901042938232
405,414,0.3,0.9262049198150635
415,416,0.03333333333333333,0.8785041570663452
545,546,0.03333333333333333,0.7205159664154053
547,548,0.03333333333333333,0.8264510631561279
553,560,0.23333333333333334,1.0088709592819214
561,563,0.06666666666666667,0.8470149636268616
625,627,0.06666666666666667,0.7097132205963135
678,679,0.03333333333333333,0.9649671316146851
701,702,0.03333333333333333,0.8848094344139099
766,767,0.03333333333333333,0.6639229655265808
947,952,0.16666666666666666,1.1411707401275635
971,972,0.03333333333333333,0.6941951513290405
977,980,0.1,0.891106128692627
981,994,0.43333333333333335,1.1508501768112183
1139,1141,0.06666666666666667,1.148526668548584
1142,1143,0.03333333333333333,0.7082580327987671
1328,1333,0.16666666666666666,0.8576008081436157
1335,1337,0.06666666666666667,0.8610298037528992
1342,1343,0.03333333333333333,0.7214789390563965
1704,1708,0.13333333333333333,1.2726640701293945
1741,1742,0.03333333333333333,0.6409401297569275
1937,1940,0.1,1.0710574388504028
2045,2047,0.06666666666666667,0.6679553985595703
2048,2049,0.03333333333333333,1.277803897857666
2485,2487,0.06666666666666667,1.0095775127410889
2617,2621,0.13333333333333333,1.153451919555664
2622,2623,0.03333333333333333,0.7429797053337097
2625,2626,0.03333333333333333,0.7347501516342163
2737,2739,0.06666666666666667,1.0280729532241821
2740,2744,0.13333333333333333,0.9228341579437256
2746,2747,0.03333333333333333,0.9167431592941284
2748,2749,0.03333333333333333,0.828988790512085
2852,2853,0.03333333333333333,0.6695483922958374
3000,3002,0.06666666666666667,0.8405786156654358
3003,3004,0.03333333333333333,1.105602741241455
3023,3024,0.03333333333333333,0.6633818745613098
3280,3281,0.03333333333333333,0.8572268486022949
3392,3395,0.1,0.8121841549873352
3521,3524,0.1,0.9301131367683411
3569,3570,0.03333333333333333,0.8095512390136719
3577,3579,0.06666666666666667,0.9799530506134033
3581,3593,0.4,1.3163200616836548
3594,3595,0.03333333333333333,0.8562827110290527
3611,3612,0.03333333333333333,1.113617181777954
3615,3616,0.03333333333333333,0.7160323858261108
3655,3657,0.06666666666666667,0.6869430541992188
3674,3677,0.1,1.0254344940185547
3791,3792,0.03333333333333333,1.0050913095474243
3793,3811,0.6,1.5290316343307495
3815,3818,0.1,0.9165366291999817
3820,3821,0.03333333333333333,0.6680749654769897
3822,3825,0.1,0.8105390071868896
3860,3861,0.03333333333333333,1.0058934688568115
3928,3930,0.06666666666666667,0.8951026201248169
3954,3955,0.03333333333333333,0.7456703186035156
3957,3958,0.03333333333333333,0.814224123954773
3959,3961,0.06666666666666667,0.8063068389892578
3966,3967,0.03333333333333333,0.651268720626831
3972,3976,0.13333333333333333,0.9067650437355042
3998,4000,0.06666666666666667,0.825740396976471
4015,4016,0.03333333333333333,0.7562259435653687
4152,4155,0.1,0.7175002098083496
4157,4158,0.03333333333333333,0.7002267837524414
4162,4163,0.03333333333333333,0.7241966724395752
4164,4165,0.03333333333333333,0.7420854568481445
4194,4195,0.03333333333333333,0.638216495513916
4196,4199,0.1,0.7867500185966492
4202,4203,0.03333333333333333,0.6541928052902222
4224,4230,0.2,0.9821239113807678
4411,4417,0.2,1.5225876569747925
4549,4550,0.03333333333333333,0.6849569082260132
4555,4556,0.03333333333333333,0.663844108581543
4558,4559,0.03333333333333333,0.7802519202232361
4702,4703,0.03333333333333333,0.7821567058563232
4711,4713,0.06666666666666667,0.7572988271713257
4714,4716,0.06666666666666667,1.359877109527588
4738,4739,0.03333333333333333,1.044006109237671
4740,4741,0.03333333333333333,1.3406000137329102
4811,4815,0.13333333333333333,2.1660091876983643
4826,4827,0.03333333333333333,0.7887837290763855
4867,4869,0.06666666666666667,1.1933741569519043
4870,4872,0.06666666666666667,0.707796573638916
4938,4939,0.03333333333333333,0.7053725719451904
5212,5213,0.03333333333333333,0.7134549021720886
5218,5219,0.03333333333333333,0.8887714147567749
