start_frame,end_frame,duration_sec,mean_score
17,18,0.03333333333333333,0.9398578405380249
22,33,0.36666666666666664,1.988626480102539
59,60,0.03333333333333333,1.1204391717910767
66,67,0.03333333333333333,0.9462327361106873
71,76,0.16666666666666666,1.003810167312622
81,85,0.13333333333333333,1.9439172744750977
91,99,0.26666666666666666,2.1464333534240723
135,137,0.06666666666666667,1.1164401769638062
213,221,0.26666666666666666,1.309143304824829
222,225,0.1,1.1030298471450806
262,267,0.16666666666666666,1.1565085649490356
304,307,0.1,1.0259228944778442
309,315,0.2,1.1153972148895264
316,317,0.03333333333333333,0.9080547094345093
404,406,0.06666666666666667,1.048067569732666
440,443,0.1,1.2535629272460938
452,458,0.2,1.6863301992416382
505,507,0.06666666666666667,1.1258423328399658
512,515,0.1,1.6808305978775024
522,534,0.4,2.4755642414093018
567,570,0.1,1.6951985359191895
592,595,0.1,0.9201939105987549
633,640,0.23333333333333334,1.364749550819397
851,852,0.03333333333333333,1.4401687383651733
872,873,0.03333333333333333,1.9455331563949585
875,876,0.03333333333333333,1.657673954963684
887,890,0.1,0.9462652802467346
894,895,0.03333333333333333,0.8953989744186401
931,933,0.06666666666666667,1.5967260599136353
934,935,0.03333333333333333,1.710388422012329
936,937,0.03333333333333333,0.951343297958374
956,957,0.03333333333333333,1.6007914543151855
1028,1029,0.03333333333333333,0.9959735870361328
1101,1102,0.03333333333333333,1.5425963401794434
1109,1111,0.06666666666666667,1.6457626819610596
1112,1113,0.03333333333333333,1.4011828899383545
1124,1129,0.16666666666666666,2.288362503051758
1130,1137,0.23333333333333334,1.3547000885009766
1170,1174,0.13333333333333333,2.211524248123169
1181,1183,0.06666666666666667,1.3523838520050049
1184,1185,0.03333333333333333,1.3331480026245117
1373,1375,0.06666666666666667,1.1877572536468506
1376,1377,0.03333333333333333,1.0111949443817139
1378,1379,0.03333333333333333,1.2206026315689087
1513,1516,0.1,1.0386017560958862
1531,1533,0.06666666666666667,0.985443115234375
1553,1554,0.03333333333333333,0.8597346544265747
1563,1566,0.1,1.6611512899398804
1753,1754,0.03333333333333333,1.1968779563903809
1865,1867,0.06666666666666667,0.8737583160400391
4416,4417,0.03333333333333333,0.8679105043411255
4515,4516,0.03333333333333333,0.8630675077438354
4517,4518,0.03333333333333333,1.387027621269226
4520,4524,0.13333333333333333,1.1022244691848755
4603,4607,0.13333333333333333,1.3672559261322021
5257,5258,0.03333333333333333,1.6815992593765259
5259,5260,0.03333333333333333,1.7121127843856812
5261,5262,0.03333333333333333,1.955533742904663
5263,5265,0.06666666666666667,1.130104660987854
5268,5269,0.03333333333333333,2.1805198192596436
5275,5276,0.03333333333333333,0.8786137700080872
5277,5278,0.03333333333333333,0.8807839155197144
5286,5290,0.13333333333333333,1.116309404373169
5298,5301,0.1,1.4515832662582397
5302,5304,0.06666666666666667,1.3488445281982422
5323,5324,0.03333333333333333,0.8996405601501465
5333,5339,0.2,1.409813404083252
5344,5346,0.06666666666666667,1.0633385181427002
