state,occurrence_rate,total_duration_sec,n_bouts,mean_bout_duration_sec
state_0,0.24071723262456363,50.56666666666667,2,25.283333333333335
state_1,0.010314185972707076,2.1666666666666665,6,0.3611111111111111
state_2,0.02824500158679784,5.933333333333334,8,0.7416666666666667
state_3,0.18152967311964455,38.13333333333333,20,1.9066666666666667
state_4,0.06109171691526499,12.833333333333334,8,1.6041666666666667
state_5,0.03887654712789591,8.166666666666666,10,0.8166666666666667
state_6,0.07886385274516027,16.566666666666666,14,1.1833333333333333
state_7,0.07473817835607743,15.7,19,0.8263157894736842
state_8,0.17772135829895272,37.333333333333336,8,4.666666666666667
state_9,0.10790225325293558,22.666666666666668,14,1.619047619047619
