start_frame,end_frame,duration_sec,mean_score
0,2,0.06666666666666667,1.1100246906280518
6,7,0.03333333333333333,0.7766077518463135
8,13,0.16666666666666666,1.1056522130966187
14,15,0.03333333333333333,1.0177874565124512
17,20,0.1,1.0251812934875488
32,34,0.06666666666666667,1.2507457733154297
36,37,0.03333333333333333,0.8342632055282593
51,52,0.03333333333333333,0.7758092880249023
56,57,0.03333333333333333,0.7865799069404602
59,60,0.03333333333333333,0.8370941281318665
211,213,0.06666666666666667,1.086740493774414
220,224,0.13333333333333333,1.0151045322418213
226,230,0.13333333333333333,0.8363027572631836
262,263,0.03333333333333333,0.8175528645515442
302,304,0.06666666666666667,1.0405168533325195
308,309,0.03333333333333333,0.9578801393508911
312,313,0.03333333333333333,0.8632345199584961
315,316,0.03333333333333333,0.8854823112487793
317,318,0.03333333333333333,0.775262176990509
321,322,0.03333333333333333,0.7823529839515686
423,425,0.06666666666666667,0.7861576080322266
428,429,0.03333333333333333,0.8011186122894287
537,538,0.03333333333333333,0.787325918674469
559,560,0.03333333333333333,0.9669404625892639
572,573,0.03333333333333333,0.7790118455886841
582,586,0.13333333333333333,0.9234126806259155
587,588,0.03333333333333333,0.8560717105865479
604,605,0.03333333333333333,0.9517347812652588
613,614,0.03333333333333333,0.8568804860115051
661,663,0.06666666666666667,0.8378371000289917
679,681,0.06666666666666667,0.8870402574539185
977,978,0.03333333333333333,0.8641083836555481
983,984,0.03333333333333333,1.1346718072891235
990,991,0.03333333333333333,0.8831208348274231
1002,1003,0.03333333333333333,0.7849937081336975
1088,1089,0.03333333333333333,0.8183042407035828
1090,1093,0.1,1.0030364990234375
1125,1126,0.03333333333333333,1.010716199874878
1182,1183,0.03333333333333333,0.7935777306556702
1203,1204,0.03333333333333333,0.8559404015541077
1222,1225,0.1,0.8218868374824524
1227,1228,0.03333333333333333,1.0532779693603516
1264,1267,0.1,0.8602952361106873
1287,1288,0.03333333333333333,0.9460126161575317
1308,1310,0.06666666666666667,0.8614377379417419
1326,1327,0.03333333333333333,0.9158541560173035
1480,1481,0.03333333333333333,0.8656324744224548
1598,1600,0.06666666666666667,0.8001787662506104
1684,1685,0.03333333333333333,0.801742434501648
1846,1847,0.03333333333333333,0.8859036564826965
1963,1964,0.03333333333333333,0.7999235391616821
2066,2067,0.03333333333333333,0.7895063757896423
2069,2070,0.03333333333333333,0.9293237328529358
2139,2140,0.03333333333333333,0.8473523855209351
2145,2146,0.03333333333333333,0.8790604472160339
2263,2265,0.06666666666666667,0.8843278884887695
2367,2368,0.03333333333333333,0.7770037055015564
2385,2386,0.03333333333333333,0.9366000890731812
2840,2841,0.03333333333333333,0.8615950345993042
2842,2843,0.03333333333333333,1.05942702293396
2861,2862,0.03333333333333333,0.9362736344337463
2946,2948,0.06666666666666667,1.0424277782440186
3030,3032,0.06666666666666667,0.9592423439025879
3082,3083,0.03333333333333333,0.7964603304862976
3117,3118,0.03333333333333333,0.9208625555038452
3119,3120,0.03333333333333333,0.814485490322113
3122,3123,0.03333333333333333,0.8043907284736633
3149,3150,0.03333333333333333,0.9814577698707581
3384,3385,0.03333333333333333,0.8131954073905945
3448,3449,0.03333333333333333,0.793940544128418
3450,3451,0.03333333333333333,0.7751753330230713
3486,3487,0.03333333333333333,0.9326806664466858
3493,3494,0.03333333333333333,0.8180700540542603
3507,3508,0.03333333333333333,0.8006165027618408
3512,3514,0.06666666666666667,0.9061596393585205
3515,3516,0.03333333333333333,0.9071894288063049
3581,3585,0.13333333333333333,0.9390292763710022
3589,3593,0.13333333333333333,0.9129323363304138
3602,3604,0.06666666666666667,0.8097244501113892
3608,3609,0.03333333333333333,0.8243197798728943
3612,3613,0.03333333333333333,0.8239587545394897
3620,3621,0.03333333333333333,0.8435866832733154
3658,3659,0.03333333333333333,0.8261026740074158
3876,3877,0.03333333333333333,0.7864313125610352
3900,3901,0.03333333333333333,0.8238820433616638
3929,3930,0.03333333333333333,0.8532713651657104
3940,3942,0.06666666666666667,0.9104081392288208
3950,3951,0.03333333333333333,0.8788552284240723
3982,3983,0.03333333333333333,0.7878746390342712
4001,4002,0.03333333333333333,0.8166730999946594
4097,4098,0.03333333333333333,1.2121024131774902
4102,4103,0.03333333333333333,0.8090181946754456
4123,4124,0.03333333333333333,0.9802939295768738
4128,4130,0.06666666666666667,0.821739673614502
4135,4136,0.03333333333333333,0.8402409553527832
4152,4153,0.03333333333333333,0.9319121241569519
4157,4159,0.06666666666666667,1.0208481550216675
4163,4165,0.06666666666666667,1.1253973245620728
4166,4167,0.03333333333333333,1.02578604221344
4168,4172,0.13333333333333333,0.8961318731307983
4179,4180,0.03333333333333333,1.0339528322219849
4185,4186,0.03333333333333333,1.1509050130844116
4192,4193,0.03333333333333333,0.9115853905677795
4194,4195,0.03333333333333333,0.8496915698051453
4201,4207,0.2,1.2029672861099243
4220,4222,0.06666666666666667,0.9812813997268677
4227,4228,0.03333333333333333,0.8434215188026428
4471,4473,0.06666666666666667,0.8022303581237793
5063,5065,0.06666666666666667,1.009534478187561
5074,5076,0.06666666666666667,1.13899827003479
5081,5085,0.13333333333333333,0.980006217956543
5092,5093,0.03333333333333333,0.8233605623245239
5162,5163,0.03333333333333333,0.8160846829414368
5170,5172,0.06666666666666667,0.9115734100341797
5177,5178,0.03333333333333333,0.8899590969085693
5191,5192,0.03333333333333333,1.2764239311218262
