,State_0,State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8
State_0,0.9618320610687023,0.011995637949836423,0.0010905125408942203,0.0021810250817884407,0.0010905125408942203,0.0,0.0,0.0,0.021810250817884406
State_1,0.005366726296958855,0.9928443649373881,0.0,0.0,0.0,0.0,0.0004472271914132379,0.0,0.0013416815742397137
State_2,0.0007304601899196494,0.0,0.9963476990504018,0.0007304601899196494,0.0007304601899196494,0.0,0.0,0.0007304601899196494,0.0007304601899196494
State_3,0.0056179775280898875,0.0,0.0056179775280898875,0.9775280898876404,0.0056179775280898875,0.0,0.0,0.0056179775280898875,0.0
State_4,0.0,0.0028328611898017,0.00141643059490085,0.0,0.9943342776203966,0.0,0.0,0.00141643059490085,0.0
State_5,0.0,0.01282051282051282,0.0,0.0,0.0,0.9743589743589743,0.0,0.01282051282051282,0.0
State_6,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.9397590361445783,0.04819277108433735,0.0
State_7,0.0,0.0,0.023809523809523808,0.011904761904761904,0.011904761904761904,0.0,0.047619047619047616,0.9047619047619048,0.0
State_8,0.030721966205837174,0.004608294930875576,0.0,0.0,0.0,0.0015360983102918587,0.0,0.0,0.9631336405529954
