,State_0,State_1,State_2,State_3,State_4,State_5
State_0,0.9925566343042072,0.0012944983818770227,0.0006472491909385113,0.0,0.0016181229773462784,0.003883495145631068
State_1,0.016891891891891893,0.8885135135135135,0.04054054054054054,0.0033783783783783786,0.037162162162162164,0.013513513513513514
State_2,0.0015961691939345571,0.009577015163607342,0.9840383080606544,0.0007980845969672786,0.0,0.0039904229848363925
State_3,0.0,0.0,0.0012345679012345679,0.9987654320987654,0.0,0.0
State_4,0.020689655172413793,0.034482758620689655,0.0,0.0,0.9275862068965517,0.017241379310344827
State_5,0.017825311942959002,0.012477718360071301,0.008912655971479501,0.0,0.0071301247771836,0.9536541889483066
