scorer,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30
bodyparts,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,nose,nose,nose,center,center,center,left_hip,left_hip,left_hip,right_hip,right_hip,right_hip,tail_base,tail_base,tail_base,tail_tip,tail_tip,tail_tip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,287.05215,339.23166,0.69980085,269.0795,307.77936,0.9673718,235.03493,343.93787,0.6997567,300.0567,314.33685,0.8300912,345.91296,330.687,0.6624113,316.06412,276.27133,0.76217806,367.36288,293.67145,0.96356046,431.7853,211.65791,0.7243017
1,292.25464,341.36707,0.82178605,273.8744,314.08923,0.90116495,247.26103,353.46664,0.74767053,303.0395,313.25925,0.7362058,347.85843,329.61954,0.6988687,316.68756,275.76776,0.7952927,367.796,289.13434,1.0,428.07318,204.81242,0.85941786
2,292.25424,341.37283,0.822708,273.87064,314.08884,0.9027522,247.31683,353.40198,0.74912715,302.98492,313.2708,0.7359193,347.79083,329.6163,0.7002319,318.03702,275.7857,0.8051893,367.7452,289.16306,1.0,428.1236,204.78612,0.8616482
3,292.25375,341.37448,0.82273984,273.87384,314.08496,0.9025298,247.31424,353.40424,0.74889356,302.9862,313.27127,0.73595965,347.79166,329.6166,0.6999857,318.034,275.78656,0.8049073,367.7444,289.16537,1.0,428.1395,204.75694,0.8628305
4,292.25116,341.37384,0.82275003,273.8734,314.0877,0.9025993,247.3156,353.40817,0.7490657,302.98245,313.2706,0.73578143,347.79062,329.6151,0.6999548,318.03705,275.78702,0.8051714,367.74466,289.16443,1.0,428.14337,204.75638,0.8629541
5,292.25443,341.37158,0.82266176,273.87415,314.0855,0.90251553,247.31749,353.40497,0.7491222,302.9838,313.27097,0.7358354,347.7915,329.61545,0.7000028,318.03503,275.78787,0.80489206,367.7461,289.16364,1.0,428.1382,204.75447,0.8628654
6,292.2516,341.37213,0.8227658,273.87256,314.0857,0.9028464,247.31761,353.40207,0.74911195,302.9827,313.26953,0.7358584,347.791,329.61664,0.69997364,318.03387,275.78653,0.8048749,367.74542,289.16266,1.0,428.13867,204.7544,0.8627618
7,292.2516,341.37213,0.8227658,273.87256,314.0857,0.9028464,247.31761,353.40207,0.74911195,302.9827,313.26953,0.7358584,347.791,329.61664,0.69997364,318.03387,275.78653,0.8048749,367.74542,289.16266,1.0,428.13867,204.7544,0.8627618
8,311.1863,340.89493,0.64003927,285.53116,317.13055,0.688216,273.61865,371.6722,0.87792873,309.38467,311.17493,0.7862419,352.0451,331.2753,0.74417275,319.81082,276.39606,0.7275065,369.8008,281.9501,0.94602674,432.35648,217.79759,0.6728923
9,316.25406,341.76224,0.67651254,287.7396,318.8578,0.6902134,278.5114,373.69888,0.7927429,314.6129,309.97702,0.76890236,355.44617,329.02603,0.74476767,319.3699,276.68915,0.5908665,370.54538,281.41977,0.9285442,431.26886,216.56215,0.7114174
10,320.90808,344.3974,0.752081,294.99173,324.71085,0.7306903,282.51025,373.34048,0.81444925,318.37726,309.35513,0.7520644,359.9154,326.50537,0.6605698,319.09488,276.83286,0.4392573,372.49298,280.05914,0.9368866,432.11465,219.12688,0.55355257
11,322.50098,347.30557,0.82423085,295.51538,326.55524,0.879324,286.12045,373.04874,0.77557796,321.16452,310.401,0.81849986,365.03262,322.55594,0.7867372,326.2792,275.77997,0.49395868,373.01993,278.03842,0.9638393,431.98044,223.59584,0.5336615
12,326.87112,345.31305,0.7367309,293.61688,323.37744,0.7758477,292.3694,373.12744,0.79967964,323.09482,309.7744,0.8465518,367.68643,325.03088,0.82501996,339.26422,273.60193,0.55190426,375.88187,276.62054,0.94016266,429.50394,213.61803,0.61303264
13,331.693,344.6138,0.6441527,298.89673,289.99847,0.75778,296.27274,374.31076,0.7783223,323.8439,308.83707,0.8461265,368.05173,327.11212,0.74200493,346.64432,273.2983,0.5822911,375.52682,275.0719,0.95839167,426.33258,212.46814,0.6678413
14,335.50568,345.4871,0.77987427,301.3907,289.63492,0.7153528,299.30087,373.96893,0.7741524,325.4371,308.94708,0.8186454,368.49203,328.0361,0.79952985,346.37033,273.19208,0.591567,375.29535,274.18417,0.9316664,426.74515,213.27591,0.6199173
15,339.24954,344.4954,0.722595,301.9398,288.2848,0.72137463,303.70615,376.99353,0.80710876,328.32352,307.74915,0.77803445,369.52087,326.1287,0.7094581,346.45612,273.2599,0.52722836,375.03387,271.9526,0.9125985,424.5032,211.08226,0.5949007
16,341.29422,344.09277,0.67408913,301.513,290.35028,0.7528044,307.49902,380.27344,0.7877873,326.28757,308.3906,0.8413256,371.2678,324.17615,0.6850401,338.76334,273.67,0.5770653,374.92758,271.3914,0.88611436,424.46182,212.14078,0.58417434
17,341.26462,342.9221,0.6254779,301.38657,290.2491,0.738868,308.2991,382.23743,0.7728608,325.71234,308.50266,0.8490072,370.25558,322.26474,0.68151015,338.56717,273.4128,0.5769753,374.60767,270.32736,0.8650997,424.1484,211.4406,0.46350878
18,343.97867,341.27664,0.5441033,301.96786,289.31192,0.7844141,309.39786,380.7134,0.7541672,328.6322,307.65012,0.84036803,371.53546,321.43582,0.6377557,339.0723,273.22247,0.55244505,374.4602,270.17847,0.84951967,429.687,239.30954,0.56340164
19,340.64548,340.18018,0.50392467,301.9263,288.5104,0.7784883,312.01505,380.8647,0.71542895,328.30524,306.39914,0.8341463,371.03946,321.2604,0.6528338,339.31973,272.97375,0.5506904,373.1201,270.77664,0.89743346,429.4174,240.05171,0.51546186
