,State_0,State_1,State_2
State_0,0.9737550471063257,0.011440107671601614,0.014804845222072678
State_1,0.0038461538461538464,0.9826923076923076,0.013461538461538462
State_2,0.03316326530612245,0.04846938775510204,0.9183673469387755
