,State_0,State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8
State_0,0.9757785467128027,0.0,0.0,0.0,0.0,0.01384083044982699,0.0,0.006920415224913495,0.0034602076124567475
State_1,0.0,0.7807881773399015,0.006157635467980296,0.003694581280788177,0.003694581280788177,0.0012315270935960591,0.0024630541871921183,0.006157635467980296,0.1958128078817734
State_2,0.0,0.0040650406504065045,0.9871273712737128,0.0,0.0020325203252032522,0.0,0.0,0.0006775067750677507,0.006097560975609756
State_3,0.0,0.020618556701030927,0.0,0.9329896907216495,0.005154639175257732,0.005154639175257732,0.02577319587628866,0.0,0.010309278350515464
State_4,0.0011574074074074073,0.003472222222222222,0.009259259259259259,0.0023148148148148147,0.8321759259259259,0.0,0.015046296296296295,0.016203703703703703,0.12037037037037036
State_5,0.00749063670411985,0.0018726591760299626,0.0,0.0,0.0,0.9906367041198502,0.0,0.0,0.0
State_6,0.0,0.007352941176470588,0.0,0.022058823529411766,0.04044117647058824,0.0,0.7573529411764706,0.16911764705882354,0.003676470588235294
State_7,0.0014727540500736377,0.0029455081001472753,0.0007363770250368188,0.0,0.005154639175257732,0.0,0.033873343151693665,0.9477172312223858,0.008100147275405008
State_8,0.0,0.3147410358565737,0.00796812749003984,0.00398406374501992,0.23904382470119523,0.0,0.0,0.00597609561752988,0.42828685258964144
