state,occurrence_rate,total_duration_sec,n_bouts,mean_bout_duration_sec
state_0,0.2612646022621917,46.96666666666667,179,0.26238361266294224
state_1,0.47079547561653995,84.63333333333334,155,0.5460215053763441
state_2,0.2679399221212683,48.166666666666664,99,0.4865319865319865
