state,occurrence_rate,total_duration_sec,n_bouts,mean_bout_duration_sec
state_0,0.03728974928594097,7.833333333333333,24,0.3263888888888889
state_1,0.07695969533481435,16.166666666666668,5,3.2333333333333334
state_2,0.12329419231989845,25.9,114,0.22719298245614036
state_3,0.06537607108854332,13.733333333333333,43,0.3193798449612403
state_4,0.17994287527768962,37.8,116,0.3258620689655173
state_5,0.09457315138051413,19.866666666666667,279,0.07120669056152927
state_6,0.04538241827991114,9.533333333333333,6,1.5888888888888888
state_7,0.10393525864804824,21.833333333333332,104,0.20993589743589744
state_8,0.021104411298000635,4.433333333333334,15,0.29555555555555557
state_9,0.097429387496033,20.466666666666665,58,0.3528735632183908
state_10,0.15471278959060616,32.5,308,0.10551948051948053
