start_frame,end_frame,duration_sec,mean_score
2,5,0.1,0.9651530385017395
6,15,0.3,0.8202273845672607
16,19,0.1,0.8430438041687012
24,30,0.2,1.2850838899612427
32,34,0.06666666666666667,0.7716560959815979
39,44,0.16666666666666666,1.1771601438522339
50,53,0.1,0.7863831520080566
119,123,0.13333333333333333,0.8794060349464417
138,143,0.16666666666666666,0.8449182510375977
144,147,0.1,0.5762353539466858
150,152,0.06666666666666667,0.5941201448440552
154,161,0.23333333333333334,1.252065896987915
162,183,0.7,0.8529610633850098
241,242,0.03333333333333333,0.48605433106422424
366,367,0.03333333333333333,0.5250304341316223
372,374,0.06666666666666667,0.5114400386810303
410,411,0.03333333333333333,1.494814157485962
434,436,0.06666666666666667,0.5756205916404724
447,448,0.03333333333333333,1.429077386856079
453,454,0.03333333333333333,1.4882930517196655
456,461,0.16666666666666666,0.5658525824546814
474,475,0.03333333333333333,0.5285364389419556
697,698,0.03333333333333333,0.5596958994865417
795,796,0.03333333333333333,0.6378337740898132
804,806,0.06666666666666667,0.5182561278343201
890,891,0.03333333333333333,1.642480492591858
1381,1382,0.03333333333333333,1.315329909324646
1395,1398,0.1,0.7196046710014343
2491,2495,0.13333333333333333,0.7487689256668091
2505,2506,0.03333333333333333,0.5130686163902283
2510,2515,0.16666666666666666,0.6960371136665344
2518,2523,0.16666666666666666,0.7467067241668701
2528,2534,0.2,0.6847844123840332
2557,2558,0.03333333333333333,0.5595840811729431
3117,3119,0.06666666666666667,0.5685940384864807
3127,3132,0.16666666666666666,0.9220344424247742
3141,3146,0.16666666666666666,0.7329539656639099
3166,3169,0.1,0.8275039196014404
3256,3258,0.06666666666666667,0.5147209167480469
3378,3379,0.03333333333333333,0.49037113785743713
3438,3439,0.03333333333333333,0.5569643378257751
3495,3496,0.03333333333333333,1.5139750242233276
3731,3732,0.03333333333333333,0.7385007739067078
3997,3998,0.03333333333333333,0.5650395750999451
4000,4001,0.03333333333333333,0.511272132396698
4031,4032,0.03333333333333333,0.4888014793395996
4041,4042,0.03333333333333333,0.49847647547721863
4213,4215,0.06666666666666667,0.6332734823226929
4218,4219,0.03333333333333333,1.3790591955184937
4248,4249,0.03333333333333333,0.537411630153656
4251,4253,0.06666666666666667,0.6122400164604187
4273,4275,0.06666666666666667,0.7338013648986816
4276,4277,0.03333333333333333,0.6053456664085388
4302,4303,0.03333333333333333,0.5761629939079285
4410,4412,0.06666666666666667,0.5413500666618347
5403,5410,0.23333333333333334,1.650539755821228
5411,5413,0.06666666666666667,0.4974604547023773
5416,5430,0.4666666666666667,1.7351716756820679
5431,5433,0.06666666666666667,0.7340027093887329
5434,5439,0.16666666666666666,0.8735849261283875
5440,5441,0.03333333333333333,0.49063941836357117
5446,5449,0.1,0.6314875483512878
5450,5452,0.06666666666666667,0.6913005113601685
5453,5458,0.16666666666666666,0.5865556001663208
5459,5462,0.1,0.7772287726402283
5463,5472,0.3,1.0495655536651611
5474,5476,0.06666666666666667,0.8661337494850159
5514,5515,0.03333333333333333,1.0917688608169556
5517,5519,0.06666666666666667,1.1369404792785645
5534,5536,0.06666666666666667,0.9676746129989624
5543,5545,0.06666666666666667,0.4988340735435486
5549,5551,0.06666666666666667,0.6745808720588684
5563,5564,0.03333333333333333,0.7625623941421509
5566,5568,0.06666666666666667,0.887153148651123
5570,5571,0.03333333333333333,1.0192229747772217
5581,5582,0.03333333333333333,1.073468565940857
5588,5590,0.06666666666666667,0.5611656904220581
5619,5620,0.03333333333333333,0.6849964261054993
5652,5653,0.03333333333333333,0.6216325163841248
5654,5655,0.03333333333333333,0.8197998404502869
5660,5662,0.06666666666666667,0.703270673751831
5665,5666,0.03333333333333333,0.6240161061286926
5669,5670,0.03333333333333333,0.7202779650688171
5687,5689,0.06666666666666667,0.6738103628158569
5691,5692,0.03333333333333333,0.5649974346160889
5693,5694,0.03333333333333333,0.7159225940704346
5719,5725,0.2,0.66177898645401
5731,5732,0.03333333333333333,0.8623447418212891
5735,5737,0.06666666666666667,0.6754773259162903
5748,5749,0.03333333333333333,0.5666462182998657
5758,5759,0.03333333333333333,0.4929027557373047
5823,5824,0.03333333333333333,0.9391247034072876
5825,5826,0.03333333333333333,0.7661310434341431
5830,5832,0.06666666666666667,0.887468695640564
5836,5841,0.16666666666666666,0.6179862022399902
5858,5859,0.03333333333333333,0.6200262904167175
5861,5862,0.03333333333333333,0.9419841766357422
5881,5882,0.03333333333333333,0.97801274061203
6012,6017,0.16666666666666666,0.9046721458435059
6024,6025,0.03333333333333333,0.5760610699653625
6026,6027,0.03333333333333333,1.0566543340682983
6080,6082,0.06666666666666667,0.9043742418289185
6092,6093,0.03333333333333333,0.5311588644981384
6095,6096,0.03333333333333333,0.5382572412490845
6097,6098,0.03333333333333333,0.7366514205932617
6109,6110,0.03333333333333333,0.540904700756073
6114,6116,0.06666666666666667,0.5769715309143066
6262,6263,0.03333333333333333,0.6788036227226257
6264,6265,0.03333333333333333,1.203813910484314
