start_frame,end_frame,duration_sec,mean_score
43,44,0.03333333333333333,0.7226268649101257
533,534,0.03333333333333333,0.6400097608566284
553,556,0.1,0.9281495213508606
1302,1305,0.1,0.7815165519714355
3510,3511,0.03333333333333333,0.7175891399383545
3513,3514,0.03333333333333333,0.6073859930038452
3525,3529,0.13333333333333333,0.9918328523635864
3534,3538,0.13333333333333333,1.0990896224975586
3543,3545,0.06666666666666667,1.0570231676101685
3546,3552,0.2,0.714941680431366
3560,3563,0.1,0.6871082186698914
3581,3583,0.06666666666666667,1.0038028955459595
3586,3589,0.1,0.907320499420166
3595,3599,0.13333333333333333,1.1974029541015625
3604,3607,0.1,0.7602269649505615
3608,3612,0.13333333333333333,0.709051787853241
4432,4433,0.03333333333333333,0.7470501661300659
5031,5032,0.03333333333333333,0.7229938507080078
5034,5035,0.03333333333333333,0.6538103818893433
5054,5056,0.06666666666666667,0.6978287696838379
5372,5373,0.03333333333333333,0.6774692535400391
5403,5423,0.6666666666666666,2.4267241954803467
5424,5426,0.06666666666666667,0.6447492837905884
5430,5437,0.23333333333333334,1.2722762823104858
5438,5469,1.0333333333333334,2.104229211807251
5476,5480,0.13333333333333333,0.6562405228614807
5489,5490,0.03333333333333333,0.633678138256073
5514,5515,0.03333333333333333,0.6610453724861145
5517,5518,0.03333333333333333,0.6536939740180969
5519,5525,0.2,0.6772136688232422
5530,5531,0.03333333333333333,0.6364473104476929
5540,5544,0.13333333333333333,1.0805063247680664
5550,5553,0.1,0.6690459847450256
5605,5610,0.16666666666666666,0.6673606038093567
5636,5637,0.03333333333333333,0.6684730648994446
5646,5652,0.2,0.8863052725791931
5653,5655,0.06666666666666667,0.898373007774353
5661,5663,0.06666666666666667,0.8083437085151672
5664,5666,0.06666666666666667,1.2435380220413208
5673,5674,0.03333333333333333,0.6100283861160278
5680,5700,0.6666666666666666,1.015409231185913
5701,5702,0.03333333333333333,0.7391601800918579
5731,5733,0.06666666666666667,0.6855214834213257
5741,5742,0.03333333333333333,0.6591423749923706
5748,5749,0.03333333333333333,0.6085794568061829
5754,5764,0.3333333333333333,0.944989025592804
5766,5768,0.06666666666666667,0.6763703227043152
5769,5771,0.06666666666666667,0.7071914672851562
5779,5781,0.06666666666666667,0.615437388420105
5782,5786,0.13333333333333333,0.7082028985023499
5795,5796,0.03333333333333333,0.6068571209907532
5825,5827,0.06666666666666667,0.6310776472091675
5860,5880,0.6666666666666666,3.031376838684082
5892,5898,0.2,2.021803855895996
5907,5909,0.06666666666666667,0.6686468124389648
5911,5912,0.03333333333333333,0.6221724152565002
5944,5945,0.03333333333333333,0.5952039361000061
5949,5952,0.1,0.7985520362854004
5981,5985,0.13333333333333333,0.7893935441970825
5988,5990,0.06666666666666667,0.7389296293258667
5995,5998,0.1,1.1624401807785034
6021,6028,0.23333333333333334,1.4592530727386475
6036,6042,0.2,0.9841635227203369
6044,6046,0.06666666666666667,0.8235260248184204
6246,6247,0.03333333333333333,0.7492308616638184
6287,6288,0.03333333333333333,0.8852182030677795
6300,6301,0.03333333333333333,0.7878496050834656
