,State_0,State_1,State_2
State_0,0.9614035087719298,0.012440191387559809,0.026156299840510367
State_1,0.04576659038901602,0.9084668192219679,0.04576659038901602
State_2,0.05792903692976104,0.03041274438812455,0.9116582186821144
