start_frame,end_frame,duration_sec,mean_score
4,6,0.06666666666666667,0.8579816818237305
7,8,0.03333333333333333,0.8954557180404663
14,15,0.03333333333333333,0.8110078573226929
20,21,0.03333333333333333,0.8948062658309937
28,29,0.03333333333333333,0.7649642825126648
38,41,0.1,1.1129668951034546
42,43,0.03333333333333333,0.8670957684516907
55,60,0.16666666666666666,1.016228437423706
73,74,0.03333333333333333,1.1141107082366943
75,76,0.03333333333333333,1.2037103176116943
86,89,0.1,1.2341896295547485
90,105,0.5,1.166364073753357
111,116,0.16666666666666666,1.2869662046432495
119,122,0.1,1.0820631980895996
124,128,0.13333333333333333,0.8627099394798279
130,131,0.03333333333333333,0.9472794532775879
150,153,0.1,0.87451171875
155,156,0.03333333333333333,0.7580989003181458
162,165,0.1,0.8959640860557556
195,197,0.06666666666666667,0.9710381031036377
203,205,0.06666666666666667,1.1999765634536743
208,209,0.03333333333333333,0.8196151256561279
237,242,0.16666666666666666,1.136495590209961
250,262,0.4,1.14210045337677
264,265,0.03333333333333333,0.7431180477142334
266,271,0.16666666666666666,1.2434585094451904
312,313,0.03333333333333333,1.0116690397262573
316,319,0.1,1.053969144821167
328,330,0.06666666666666667,1.5963139533996582
422,423,0.03333333333333333,1.178806185722351
445,446,0.03333333333333333,1.1721041202545166
450,451,0.03333333333333333,1.1289135217666626
480,482,0.06666666666666667,1.3712540864944458
542,545,0.1,1.273168683052063
546,547,0.03333333333333333,1.3078337907791138
549,550,0.03333333333333333,0.8274405598640442
555,556,0.03333333333333333,1.21294367313385
563,564,0.03333333333333333,1.061187982559204
569,570,0.03333333333333333,0.9530401825904846
571,572,0.03333333333333333,1.6912944316864014
577,578,0.03333333333333333,1.0232728719711304
581,582,0.03333333333333333,1.0677378177642822
591,592,0.03333333333333333,0.7610963582992554
593,594,0.03333333333333333,1.2745378017425537
596,599,0.1,1.0718587636947632
652,654,0.06666666666666667,0.9705223441123962
680,681,0.03333333333333333,0.7860826253890991
684,685,0.03333333333333333,0.7696482539176941
699,701,0.06666666666666667,1.2300647497177124
702,703,0.03333333333333333,1.8021254539489746
919,920,0.03333333333333333,0.8755607604980469
930,931,0.03333333333333333,0.7673985958099365
948,949,0.03333333333333333,1.0067588090896606
1388,1391,0.1,1.1429632902145386
1400,1401,0.03333333333333333,0.9471150636672974
1407,1409,0.06666666666666667,1.284745216369629
1447,1450,0.1,0.9659163355827332
1458,1460,0.06666666666666667,0.7877846360206604
1469,1470,0.03333333333333333,1.0263948440551758
1471,1482,0.36666666666666664,1.9997501373291016
1483,1485,0.06666666666666667,1.0101884603500366
1487,1488,0.03333333333333333,0.7617261409759521
1492,1493,0.03333333333333333,1.0212931632995605
1494,1497,0.1,0.9465618133544922
1498,1499,0.03333333333333333,0.8476669192314148
1502,1504,0.06666666666666667,1.0257952213287354
1505,1507,0.06666666666666667,0.8003275394439697
1509,1512,0.1,1.096286416053772
1829,1831,0.06666666666666667,0.8740898370742798
2047,2048,0.03333333333333333,0.7776193022727966
2213,2215,0.06666666666666667,0.8291009664535522
2269,2273,0.13333333333333333,1.1674634218215942
2275,2276,0.03333333333333333,0.8051616549491882
2277,2281,0.13333333333333333,1.3437544107437134
2283,2285,0.06666666666666667,0.8495151996612549
2306,2307,0.03333333333333333,0.7799391150474548
2309,2310,0.03333333333333333,0.8666324615478516
2315,2316,0.03333333333333333,0.7776225209236145
2354,2355,0.03333333333333333,0.7914589643478394
2392,2395,0.1,1.1386688947677612
2405,2406,0.03333333333333333,0.8068180084228516
2954,2955,0.03333333333333333,0.9359395503997803
3184,3185,0.03333333333333333,0.8841689229011536
4715,4718,0.1,1.1050161123275757
4721,4723,0.06666666666666667,0.8058107495307922
4728,4730,0.06666666666666667,0.9533798098564148
4731,4735,0.13333333333333333,0.9443727731704712
4777,4779,0.06666666666666667,0.9613839387893677
4943,4945,0.06666666666666667,0.961782693862915
4947,4952,0.16666666666666666,0.874496579170227
5039,5041,0.06666666666666667,0.8304968476295471
5056,5057,0.03333333333333333,0.8281457424163818
5061,5063,0.06666666666666667,1.0554993152618408
5069,5070,0.03333333333333333,0.8474738597869873
5077,5089,0.4,1.1176618337631226
5090,5092,0.06666666666666667,1.199589729309082
5110,5114,0.13333333333333333,1.2121943235397339
5117,5118,0.03333333333333333,0.8208664655685425
5128,5138,0.3333333333333333,1.2522910833358765
5153,5158,0.16666666666666666,0.9330689311027527
5159,5162,0.1,1.124613642692566
