state,occurrence_rate,total_duration_sec,n_bouts,mean_bout_duration_sec
state_0,0.7180673824509441,129.3,123,1.051219512195122
state_1,0.1738245094409478,31.3,90,0.3477777777777778
state_2,0.10810810810810811,19.466666666666665,35,0.5561904761904762
