,State_0,State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10,State_11
State_0,0.973644578313253,0.0,0.0,0.0015060240963855422,0.0,0.0,0.0,0.0,0.0007530120481927711,0.004518072289156626,0.0030120481927710845,0.016566265060240965
State_1,0.0010526315789473684,0.9821052631578947,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.011578947368421053,0.0,0.002105263157894737,0.002105263157894737
State_2,0.0,0.0,0.8717948717948718,0.0,0.0,0.021367521367521368,0.0,0.0,0.0,0.10683760683760683,0.0,0.0
State_3,0.007352941176470588,0.0,0.0,0.8529411764705882,0.022058823529411766,0.0024509803921568627,0.0024509803921568627,0.022058823529411766,0.0196078431372549,0.022058823529411766,0.03431372549019608,0.014705882352941176
State_4,0.017543859649122806,0.0,0.0,0.02756892230576441,0.8646616541353384,0.002506265664160401,0.0,0.0,0.012531328320802004,0.06265664160401002,0.0,0.012531328320802004
State_5,0.0,0.0,0.08653846153846154,0.009615384615384616,0.0,0.7307692307692307,0.0,0.0,0.16346153846153846,0.009615384615384616,0.0,0.0
State_6,0.0,0.0,0.0,0.0,0.0,0.0,0.8627450980392157,0.0196078431372549,0.0784313725490196,0.0,0.0,0.0392156862745098
State_7,0.0,0.0,0.0,0.03553299492385787,0.0,0.0,0.01015228426395939,0.817258883248731,0.10152284263959391,0.0,0.0,0.03553299492385787
State_8,0.00473186119873817,0.017350157728706624,0.0,0.017350157728706624,0.006309148264984227,0.025236593059936908,0.006309148264984227,0.028391167192429023,0.8722397476340694,0.0031545741324921135,0.00473186119873817,0.014195583596214511
State_9,0.007633587786259542,0.0,0.16030534351145037,0.03816793893129771,0.26717557251908397,0.030534351145038167,0.0,0.0,0.022900763358778626,0.46564885496183206,0.0,0.007633587786259542
State_10,0.0029806259314456036,0.005961251862891207,0.0,0.020864381520119227,0.0,0.0,0.0,0.0,0.0029806259314456036,0.0,0.9642324888226528,0.0029806259314456036
State_11,0.0636042402826855,0.007067137809187279,0.0,0.028268551236749116,0.02120141342756184,0.0035335689045936395,0.0,0.024734982332155476,0.038869257950530034,0.007067137809187279,0.0035335689045936395,0.8021201413427562
